QueryRegionName	chr	start	end	name	class	activity_base	TargetGene	TargetGeneTSS	TargetGeneExpression	TargetGenePromoterActivityQuantile	TargetGeneIsExpressed	distance	isSelfPromoter	hic_contact	powerlaw_contact	powerlaw_contact_reference	hic_contact_pl_scaled	hic_pseudocount	hic_contact_pl_scaled_adj	ABC.Score.Numerator	ABC.Score	powerlaw.Score.Numerator	powerlaw.Score	CellType	variant.chr	variant.start	variant.end	isOwnTSS	TargetGeneIsCoding	CredibleSet	Disease	pvalue	PosteriorProb	BestSNP	Coding	SpliceSite	Promoter	LocusID	Disease2
rs11236797	chr11	76299648	76299649	intergenic|chr11:76298798-76300182	intergenic	16.734165	GDPD4	76998463	NA	0.414759	True	698973	False	0.000282	0.001663	0.001679	0.000284	0.001216	0.0015	0.025104	0.015919	0.02809	0.014631	endothelial_cell_of_umbilical_vein-Roadmap	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76298798-76300182	intergenic	16.734165	MYO7A	76839309	NA	0.450587	True	539819	False	0.000414	0.002085	0.002102	0.000417	0.001216	0.001633	0.027324	0.016034	0.03517	0.015177	endothelial_cell_of_umbilical_vein-Roadmap	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76298798-76300182	intergenic	16.734165	TSKU	76495191	NA	0.669871	True	195701	False	0.001405	0.005067	0.005081	0.001409	0.001216	0.002625	0.043927	0.017946	0.085023	0.018693	endothelial_cell_of_umbilical_vein-Roadmap	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76298798-76300182	intergenic	16.734165	LOC101928837	76494106	NA	0.671908	True	194616	False	0.001444	0.005091	0.005105	0.001448	0.001216	0.002664	0.044576	0.019145	0.085435	0.018809	endothelial_cell_of_umbilical_vein-Roadmap	chr11	76299648	76299649	FALSE	FALSE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76298798-76300182	intergenic	16.734165	LRRC32	76381044	NA	0.755825	True	81554	False	0.006734	0.010898	0.010881	0.006723	0.001216	0.007939	0.13285	0.041309	0.182081	0.030004	endothelial_cell_of_umbilical_vein-Roadmap	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76298798-76300182	intergenic	16.734165	EMSY	76156068	NA	0.993767	True	143422	False	0.001998	0.00665	0.006658	0.002	0.001216	0.003216	0.053822	0.015664	0.111421	0.016278	endothelial_cell_of_umbilical_vein-Roadmap	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299374-76299874	intergenic	7.479897	LRRC32	76381044	NA	0.493278	True	81420	False	0.006734	0.010914	0.010896	0.006723	0.001216	0.007939	0.059381	0.023815	0.081504	0.017798	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299377-76299877	intergenic	9.627796	GUCY2EP	76432833	NA	0.466596	True	133206	False	0.002912	0.007094	0.0071	0.002915	0.001216	0.004131	0.039769	0.018043	0.068361	0.017064	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017	chr11	76299648	76299649	FALSE	FALSE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299377-76299877	intergenic	9.627796	LRRC32	76381044	NA	0.531245	True	81417	False	0.006734	0.010914	0.010897	0.006723	0.001216	0.007939	0.076433	0.02876	0.104911	0.02056	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299387-76299887	intergenic	6.930042	LRRC32	76381044	NA	0.488349	True	81407	False	0.006734	0.010915	0.010898	0.006723	0.001216	0.007939	0.055016	0.023501	0.075523	0.018383	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299398-76299898	intergenic	4.354541	LRRC32	76381044	NA	0.429974	True	81396	False	0.006734	0.010917	0.010899	0.006723	0.001216	0.007939	0.03457	0.015974	0.047461	0.012918	CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299402-76299902	intergenic	3.112356	LRRC32	76381044	NA	0.475803	True	81392	False	0.006734	0.010917	0.0109	0.006723	0.001216	0.007939	0.024708	0.017678	0.033923	0.01548	CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299404-76299904	intergenic	6.526695	TSKU	76495191	NA	0.407284	True	195537	False	0.001405	0.00507	0.005085	0.001409	0.001216	0.002625	0.017132	0.018177	0.033185	0.02221	THP-1_monocyte-VanBortle2017	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299404-76299904	intergenic	6.526695	LOC101928837	76494106	NA	0.461585	True	194452	False	0.001444	0.005095	0.005109	0.001448	0.001216	0.002664	0.017386	0.018391	0.033346	0.02215	THP-1_monocyte-VanBortle2017	chr11	76299648	76299649	FALSE	FALSE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299404-76300256	intergenic	3.472619	LRRC32	76381044	NA	0.449365	True	81214	False	0.006734	0.010938	0.01092	0.006723	0.001216	0.007939	0.027568	0.016675	0.037922	0.017822	CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299410-76299910	intergenic	9.608938	LRRC32	76381044	NA	0.464437	True	81384	False	0.006734	0.010918	0.010901	0.006723	0.001216	0.007939	0.076283	0.027417	0.104743	0.020053	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299410-76299910	intergenic	9.608938	GUCY2EP	76432833	NA	0.500244	True	133173	False	0.002912	0.007096	0.007102	0.002915	0.001216	0.004131	0.039691	0.017204	0.068242	0.016769	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017	chr11	76299648	76299649	FALSE	FALSE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299416-76299916	intergenic	6.371897	LRRC32	76381044	NA	0.403984	True	81378	False	0.006734	0.010919	0.010901	0.006723	0.001216	0.007939	0.050585	0.024233	0.069462	0.020244	dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299417-76299917	intergenic	4.702571	LRRC32	76381044	NA	0.424841	True	81377	False	0.006734	0.010919	0.010901	0.006723	0.001216	0.007939	0.037333	0.019269	0.051264	0.018191	THP_pmaLPS_ATAC_120h	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299426-76299926	intergenic	6.928251	LRRC32	76381044	NA	0.430463	True	81368	False	0.006734	0.01092	0.010902	0.006723	0.001216	0.007939	0.055002	0.031671	0.075535	0.031716	THP1_LPS_4hr-Engreitz	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299428-76299928	intergenic	8.789724	GUCY2EP	76432833	NA	0.440769	True	133155	False	0.002912	0.007097	0.007103	0.002915	0.001216	0.004131	0.036307	0.02276	0.062431	0.027183	U937_LPS_4hr-Engreitz	chr11	76299648	76299649	FALSE	FALSE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299431-76299931	intergenic	9.149661	GUCY2EP	76432833	NA	0.498085	True	133152	False	0.002912	0.007097	0.007103	0.002915	0.001216	0.004131	0.037794	0.023551	0.064989	0.028184	U937-Engreitz	chr11	76299648	76299649	FALSE	FALSE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299434-76300484	intergenic	8.203106	LRRC32	76381044	NA	0.544647	True	81085	False	0.006734	0.010953	0.010935	0.006723	0.001216	0.007939	0.065122	0.021058	0.089705	0.016782	placenta-Roadmap	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299437-76299937	intergenic	3.495462	LRRC32	76381044	NA	0.407548	True	81357	False	0.006734	0.010921	0.010904	0.006723	0.001216	0.007939	0.02775	0.017084	0.038113	0.018412	THP_pmaLPS_ATAC_6h	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299445-76300420	intergenic	11.141208	GUCY2EP	76432833	NA	0.437144	True	132900.5	False	0.002912	0.007109	0.007115	0.002915	0.001216	0.004131	0.04602	0.019299	0.079265	0.020489	heart_ventricle-ENCODE	chr11	76299648	76299649	FALSE	FALSE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299445-76300420	intergenic	11.141208	LRRC32	76381044	NA	0.58795	True	81111.5	False	0.006734	0.01095	0.010932	0.006723	0.001216	0.007939	0.088446	0.026912	0.1218	0.020031	heart_ventricle-ENCODE	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299452-76300234	intergenic	13.798114	EMSY	76156068	NA	0.889808	True	143775	False	0.001998	0.006636	0.006644	0.002	0.001216	0.003216	0.044379	0.015418	0.091676	0.018801	spleen-ENCODE	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299452-76300234	intergenic	13.798114	GUCY2EP	76432833	NA	0.408913	True	132990	False	0.002912	0.007104	0.00711	0.002915	0.001216	0.004131	0.056995	0.024285	0.098111	0.0261	spleen-ENCODE	chr11	76299648	76299649	FALSE	FALSE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299452-76300234	intergenic	13.798114	LRRC32	76381044	NA	0.496497	True	81201	False	0.006734	0.01094	0.010922	0.006723	0.001216	0.007939	0.109539	0.033897	0.150702	0.024857	spleen-ENCODE	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299456-76299956	intergenic	3.837594	LRRC32	76381044	NA	0.423415	True	81338	False	0.006734	0.010924	0.010906	0.006723	0.001216	0.007939	0.030466	0.016318	0.041852	0.016082	THP_pmaLPS_ATAC_24h	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299463-76299963	intergenic	4.200618	LRRC32	76381044	NA	0.406591	True	81331	False	0.006734	0.010924	0.010907	0.006723	0.001216	0.007939	0.033348	0.018636	0.045815	0.018739	THP_pmaLPS_ATAC_96h	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299471-76299971	intergenic	7.331827	LRRC32	76381044	NA	0.505051	True	81323	False	0.006734	0.010925	0.010908	0.006723	0.001216	0.007939	0.058206	0.021587	0.079973	0.014639	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299478-76299978	intergenic	4.645546	LRRC32	76381044	NA	0.436736	True	81316	False	0.006734	0.010926	0.010908	0.006723	0.001216	0.007939	0.03688	0.018917	0.050676	0.017324	CD14-positive_monocyte_treated_with_LPS_d6-Novakovic2016	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299478-76299978	intergenic	7.913582	GUCY2EP	76432833	NA	0.457471	True	133105	False	0.002912	0.007099	0.007105	0.002915	0.001216	0.004131	0.032688	0.021867	0.056227	0.027639	THP1-Engreitz	chr11	76299648	76299649	FALSE	FALSE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11236797	chr11	76299648	76299649	intergenic|chr11:76299490-76300160	intergenic	7.551721	LRRC32	76381044	NA	0.567093	True	81219	False	0.006734	0.010938	0.01092	0.006723	0.001216	0.007939	0.059951	0.020307	0.082463	0.017985	H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap	chr11	76299648	76299649	FALSE	TRUE	Huang2017-r121-1	IBD	49.65	0.2515	rs11236797	FALSE	FALSE	FALSE	79	IBD
rs11578418	chr1	151792983	151792984	genic|chr1:151792034-151793275	genic	3.469077	RORC	151804348	NA	0.781367	True	11693.5	False	0.021687	0.05962	0.058949	0.021443	0.001216	0.022659	0.078606	0.016423	0.204499	0.021718	body_of_pancreas-ENCODE	chr1	151792983	151792984	FALSE	TRUE	Huang2017-nonFm14	IBD	NA	0.25	rs4845604	FALSE	FALSE	FALSE	22	IBD
rs11578418	chr1	151792983	151792984	genic|chr1:151792411-151793411	genic	4.505946	RORC	151804348	NA	0.490997	True	11437	False	0.021687	0.060788	0.060098	0.021441	0.001216	0.022657	0.102089	0.017904	0.270796	0.031781	MCF10A_treated_with_TAM24hr-Ji2017	chr1	151792983	151792984	FALSE	TRUE	Huang2017-nonFm14	IBD	NA	0.25	rs4845604	FALSE	FALSE	FALSE	22	IBD
rs11578418	chr1	151792983	151792984	genic|chr1:151792655-151793155	genic	4.152139	RORC	151804348	NA	0.746334	True	11443	False	0.021687	0.06076	0.06007	0.021441	0.001216	0.022657	0.094073	0.017749	0.24942	0.022815	pancreas-Roadmap	chr1	151792983	151792984	FALSE	TRUE	Huang2017-nonFm14	IBD	NA	0.25	rs4845604	FALSE	FALSE	FALSE	22	IBD
rs11643024	chr16	11443182	11443183	genic|chr16:11442601-11443957	genic	7.464678	RMI2	11439294	NA	0.58241	True	3985	False	0.032888	0.125372	0.123436	0.03238	0.001216	0.033596	0.250783	0.083582	0.92141	0.146223	ovary-Roadmap	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11442601-11443957	genic	7.464678	LOC105371083	11439069	NA	0.568356	True	4210	False	0.032888	0.125372	0.123436	0.03238	0.001216	0.033596	0.250783	0.083581	0.92141	0.146892	ovary-Roadmap	chr16	11443182	11443183	FALSE	FALSE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11442601-11443957	genic	7.464678	SOCS1	11350039	NA	0.883086	True	93240	False	0.006844	0.009693	0.009684	0.006838	0.001216	0.008054	0.060117	0.019359	0.072289	0.013212	ovary-Roadmap	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11442914-11443701	genic	2.879586	LOC105371083	11439069	NA	0.864958	True	4238.5	False	0.032888	0.125372	0.123436	0.03238	0.001216	0.033596	0.096742	0.019135	0.355445	0.039135	HepG2-Roadmap	chr16	11443182	11443183	FALSE	FALSE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11442914-11443701	genic	2.879586	RMI2	11439294	NA	0.878809	True	4013.5	False	0.032888	0.125372	0.123436	0.03238	0.001216	0.033596	0.096742	0.019135	0.355445	0.039109	HepG2-Roadmap	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11442929-11445125	genic	17.544986	CIITA	10971054	NA	0.449976	True	472973	False	0.000604	0.002341	0.002358	0.000608	0.001216	0.001824	0.032007	0.017778	0.041368	0.016123	placenta-Roadmap	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11442929-11445125	genic	17.544986	DEXI	11036257	NA	0.566726	True	407770	False	0.001971	0.002665	0.002683	0.001984	0.001216	0.0032	0.05614	0.021582	0.047067	0.012064	placenta-Roadmap	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11442929-11445125	genic	17.544986	RMI2	11439294	NA	0.571737	True	4733	False	0.032888	0.125372	0.123436	0.03238	0.001216	0.033596	0.58944	0.171085	2.165684	0.278571	placenta-Roadmap	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11442929-11445125	genic	17.544986	LOC105371083	11439069	NA	0.528108	True	4958	False	0.032888	0.125372	0.123436	0.03238	0.001216	0.033596	0.58944	0.171085	2.165684	0.279157	placenta-Roadmap	chr16	11443182	11443183	FALSE	FALSE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11442929-11445125	genic	17.544986	SOCS1	11350039	NA	0.876935	True	93988	False	0.006844	0.009626	0.009617	0.006838	0.001216	0.008054	0.141304	0.039262	0.168732	0.025266	placenta-Roadmap	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11442929-11445125	genic	17.544986	CLEC16A	11038344	NA	0.600578	True	405683	False	0.001971	0.002677	0.002695	0.001984	0.001216	0.0032	0.056139	0.02158	0.047277	0.012207	placenta-Roadmap	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11442996-11443963	genic	12.608005	DEXI	11036257	NA	0.658709	True	407222.5	False	0.001971	0.002669	0.002686	0.001984	0.001216	0.0032	0.040343	0.015144	0.033862	0.006276	spleen-ENCODE	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11442996-11443963	genic	12.608005	LOC105371083	11439069	NA	0.55088	True	4410.5	False	0.032888	0.125372	0.123436	0.03238	0.001216	0.033596	0.423578	0.156456	1.556282	0.282191	spleen-ENCODE	chr16	11443182	11443183	FALSE	FALSE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11442996-11443963	genic	12.608005	RMI2	11439294	NA	0.559638	True	4185.5	False	0.032888	0.125372	0.123436	0.03238	0.001216	0.033596	0.423578	0.156455	1.556282	0.282308	spleen-ENCODE	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11442996-11443963	genic	12.608005	CLEC16A	11038344	NA	0.722992	True	405135.5	False	0.001971	0.002681	0.002698	0.001984	0.001216	0.0032	0.040342	0.015143	0.034014	0.006493	spleen-ENCODE	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11442996-11443963	genic	12.608005	SOCS1	11350039	NA	0.953723	True	93440.5	False	0.006844	0.009675	0.009666	0.006838	0.001216	0.008054	0.10154	0.035888	0.12187	0.022173	spleen-ENCODE	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11443028-11443966	genic	12.397851	DEXI	11036257	NA	0.573041	True	407240	False	0.001971	0.002668	0.002686	0.001984	0.001216	0.0032	0.03967	0.017527	0.033296	0.007364	adrenal_gland_fetal-ENCODE	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11443028-11443966	genic	12.397851	CLEC16A	11038344	NA	0.660217	True	405153	False	0.001971	0.00268	0.002698	0.001984	0.001216	0.0032	0.03967	0.017527	0.033446	0.007266	adrenal_gland_fetal-ENCODE	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11443028-11443966	genic	12.397851	SOCS1	11350039	NA	0.789596	True	93458	False	0.006844	0.009673	0.009665	0.006838	0.001216	0.008054	0.099847	0.035128	0.11982	0.026017	adrenal_gland_fetal-ENCODE	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11443028-11443966	genic	12.397851	PRM3	11367452	NA	0.406632	True	76045	False	0.00608	0.011586	0.011563	0.006068	0.001216	0.007283	0.090299	0.039918	0.143361	0.040515	adrenal_gland_fetal-ENCODE	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11443028-11443966	genic	12.397851	LOC105371083	11439069	NA	0.576055	True	4428	False	0.032888	0.125372	0.123436	0.03238	0.001216	0.033596	0.416517	0.148689	1.530342	0.250949	adrenal_gland_fetal-ENCODE	chr16	11443182	11443183	FALSE	FALSE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11443028-11443966	genic	12.397851	RMI2	11439294	NA	0.563101	True	4203	False	0.032888	0.125372	0.123436	0.03238	0.001216	0.033596	0.416517	0.14869	1.530342	0.249828	adrenal_gland_fetal-ENCODE	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs11643024	chr16	11443182	11443183	genic|chr16:11443028-11443966	genic	12.397851	LITAF	11680806	NA	0.4646	True	237309	False	0.001105	0.00428	0.004296	0.001109	0.001216	0.002325	0.028819	0.015983	0.053265	0.020178	adrenal_gland_fetal-ENCODE	chr16	11443182	11443183	FALSE	TRUE	Huang2017-r149-1	IBD	9.94	0.122	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
