chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	chrTSS	startTSS	endTSS	GeneSymbol	EffectSize	Significant	Regulated	IncludeInModel	Reason	CellType	padj	PowerAtEffectSize=0.25	EffectSize95ConfidenceIntervalLow	EffectSize95ConfidenceIntervalHigh	name	Reference	expt.class
chr10	81256565	81257065	chr10	81107219	81107219	PPIF	-0.0122936	FALSE	FALSE	TRUE		THP1	0.903592051424603	1	-0.0565103735550396	0.0319231735550396	NA	NA	NA
chr10	81262089	81262589	chr10	81107219	81107219	PPIF	-0.01287	FALSE	FALSE	TRUE		THP1	0.914676618804833	1	-0.0543515002674041	0.0286115002674041	NA	NA	NA
chr10	81321898	81322398	chr10	81107219	81107219	PPIF	-0.0211628	FALSE	FALSE	TRUE		THP1	0.730105609318325	1	-0.056132262752307	0.013806662752307	NA	NA	NA
chr10	81368398	81368898	chr10	81107219	81107219	PPIF	-0.0114747	FALSE	FALSE	TRUE		THP1	0.922976446914768	1	-0.0573709387863293	0.0344215387863293	NA	NA	NA
chr10	81370444	81370944	chr10	81107219	81107219	PPIF	0.0253868	FALSE	FALSE	TRUE		THP1	0.730105609318325	0.999999999988511	-0.0329298494550827	0.0837034494550827	NA	NA	NA
chr10	80697463	80697963	chr10	81107219	81107219	PPIF	-0.01483296	FALSE	FALSE	TRUE		BJAB	0.842292388268395	1	-0.0450455960862342	0.0153796760862342	NA	NA	NA
chr10	80708321	80708821	chr10	81107219	81107219	PPIF	-0.01956391	FALSE	FALSE	TRUE		BJAB	0.705950694908373	1	-0.0457175644259653	0.00658974442596534	NA	NA	NA
chr10	80712820	80713320	chr10	81107219	81107219	PPIF	-0.02037342	FALSE	FALSE	TRUE		BJAB	0.705950694908373	1	-0.0490432412891297	0.00829640128912974	NA	NA	NA
chr10	80724835	80725335	chr10	81107219	81107219	PPIF	-0.00129636	FALSE	FALSE	TRUE		BJAB	0.879801013839777	1	-0.0288683034373128	0.0262755834373128	NA	NA	NA
chr10	80733236	80733736	chr10	81107219	81107219	PPIF	0.03474094	FALSE	FALSE	TRUE		BJAB	0.134900772639399	1	0.00499798445605272	0.0644838955439473	NA	NA	NA
chr10	80734306	80734806	chr10	81107219	81107219	PPIF	-0.0092301	FALSE	FALSE	TRUE		BJAB	0.93146121564671	1	-0.0520033071530244	0.0335431071530244	NA	NA	NA
chr10	80741069	80741569	chr10	81107219	81107219	PPIF	0.00068992	FALSE	FALSE	TRUE		BJAB	0.867886634405922	1	-0.0274910486606631	0.0288708886606631	NA	NA	NA
chr10	80752065	80752565	chr10	81107219	81107219	PPIF	-0.02281623	FALSE	FALSE	TRUE		BJAB	0.695451345051849	1	-0.0550294611495441	0.00939700114954408	NA	NA	NA
chr10	80767140	80767640	chr10	81107219	81107219	PPIF	0.0299235	FALSE	FALSE	TRUE		BJAB	0.304190961718278	0.999999985730538	-0.0455729410446137	0.105419941044614	NA	NA	NA
chr10	80782813	80783313	chr10	81107219	81107219	PPIF	-0.02033839	FALSE	FALSE	TRUE		BJAB	0.786184055056294	1	-0.0572866391783392	0.0166098591783392	NA	NA	NA
chr10	80812043	80812543	chr10	81107219	81107219	PPIF	-0.02589226	FALSE	FALSE	TRUE		BJAB	0.541639368869627	1	-0.0536283200933738	0.00184380009337381	NA	NA	NA
chr10	80826955	80827474	chr10	81107219	81107219	PPIF	0.00075303	FALSE	FALSE	TRUE		BJAB	0.867886634405922	1	-0.0290987254913124	0.0306047854913124	NA	NA	NA
chr10	80827805	80828305	chr10	81107219	81107219	PPIF	-0.01521898	FALSE	FALSE	TRUE		BJAB	0.80457794644366	1	-0.041108137653573	0.010670177653573	NA	NA	NA
chr10	80828361	80829357	chr10	81107219	81107219	PPIF	-0.00565008	FALSE	FALSE	TRUE		BJAB	0.966007281451378	1	-0.0267129567979997	0.0154127967979997	NA	NA	NA
chr10	80838595	80839095	chr10	81107219	81107219	PPIF	-0.0206092	FALSE	FALSE	TRUE		BJAB	0.705950694908373	1	-0.0586953997615522	0.0174769997615522	NA	NA	NA
chr10	80841056	80841556	chr10	81107219	81107219	PPIF	-0.0145344	FALSE	FALSE	TRUE		BJAB	0.867886634405922	1	-0.0406312791903587	0.0115624791903588	NA	NA	NA
chr10	80844777	80845277	chr10	81107219	81107219	PPIF	0.00475717	FALSE	FALSE	TRUE		BJAB	0.80457794644366	1	-0.0228756114658097	0.0323899514658097	NA	NA	NA
chr10	80858325	80858825	chr10	81107219	81107219	PPIF	-0.00763873	FALSE	FALSE	TRUE		BJAB	0.953637750573541	1	-0.0504652576637845	0.0351877976637845	NA	NA	NA
chr10	80861310	80861810	chr10	81107219	81107219	PPIF	-0.02735003	FALSE	FALSE	TRUE		BJAB	0.527050754283348	1	-0.0533931047526506	-0.00130695524734941	NA	NA	NA
chr10	80876704	80877204	chr10	81107219	81107219	PPIF	0.00227014	FALSE	FALSE	TRUE		BJAB	0.867886634405922	1	-0.0374030554955875	0.0419433354955875	NA	NA	NA
chr10	80884402	80884902	chr10	81107219	81107219	PPIF	0.00982062	FALSE	FALSE	TRUE		BJAB	0.695451345051849	1	-0.0221607982626587	0.0418020382626587	NA	NA	NA
chr10	80886729	80887229	chr10	81107219	81107219	PPIF	-0.02734816	FALSE	FALSE	TRUE		BJAB	0.541639368869627	1	-0.0610458276737182	0.00634950767371822	NA	NA	NA
chr10	80892060	80892822	chr10	81107219	81107219	PPIF	-0.03358089	FALSE	FALSE	TRUE		BJAB	0.284749871315393	1	-0.0614744678531973	-0.0056873121468027	NA	NA	NA
chr10	80896985	80897769	chr10	81107219	81107219	PPIF	-0.00149823	FALSE	FALSE	TRUE		BJAB	0.877251776510214	1	-0.029098659754627	0.026102199754627	NA	NA	NA
chr10	80902627	80903127	chr10	81107219	81107219	PPIF	0.01592668	FALSE	FALSE	TRUE		BJAB	0.541639368869627	1	-0.0205671173403986	0.0524204773403986	NA	NA	NA
chr10	80909615	80910115	chr10	81107219	81107219	PPIF	-0.0113082	FALSE	FALSE	TRUE		BJAB	0.877251776510214	1	-0.0417223697879287	0.0191059697879287	NA	NA	NA
chr10	80915252	80915752	chr10	81107219	81107219	PPIF	-0.02541463	FALSE	FALSE	TRUE		BJAB	0.527050754283348	1	-0.0525407843211176	0.0017115243211176	NA	NA	NA
chr10	80938354	80938854	chr10	81107219	81107219	PPIF	-0.00058504	FALSE	FALSE	TRUE		BJAB	0.877251776510214	1	-0.0338282544763959	0.0326581744763959	NA	NA	NA
chr10	80953702	80954202	chr10	81107219	81107219	PPIF	-0.02095228	FALSE	FALSE	TRUE		BJAB	0.705950694908373	1	-0.047081187870472	0.00517662787047196	NA	NA	NA
chr10	80955119	80955619	chr10	81107219	81107219	PPIF	-0.008969	FALSE	FALSE	TRUE		BJAB	0.93146121564671	1	-0.03383001278821	0.01589201278821	NA	NA	NA
chr10	80956575	80957075	chr10	81107219	81107219	PPIF	-0.03352068	FALSE	FALSE	TRUE		BJAB	0.284749871315393	1	-0.0581551765323437	-0.0088861834676563	NA	NA	NA
chr10	80962216	80962716	chr10	81107219	81107219	PPIF	-0.0172545	FALSE	FALSE	TRUE		BJAB	0.80457794644366	1	-0.0468944536240275	0.0123854536240275	NA	NA	NA
chr10	80966016	80966516	chr10	81107219	81107219	PPIF	0.00213968	FALSE	FALSE	TRUE		BJAB	0.867886634405922	1	-0.0354129430381007	0.0396923030381007	NA	NA	NA
chr10	80967098	80967714	chr10	81107219	81107219	PPIF	-0.00468603	FALSE	FALSE	TRUE		BJAB	0.953637750573541	1	-0.0293860941827798	0.0200140341827798	NA	NA	NA
chr10	80988658	80989158	chr10	81107219	81107219	PPIF	-0.00763913	FALSE	FALSE	TRUE		BJAB	0.953637750573541	1	-0.0347497094741059	0.0194714494741059	NA	NA	NA
chr10	80990148	80990648	chr10	81107219	81107219	PPIF	-0.03813991	FALSE	FALSE	TRUE		BJAB	0.213409357488654	1	-0.0654217544792361	-0.0108580655207639	NA	NA	NA
chr10	81001987	81002487	chr10	81107219	81107219	PPIF	0.00876602	FALSE	FALSE	TRUE		BJAB	0.695451345051849	1	-0.0235548599952603	0.0410868999952603	NA	NA	NA
chr10	81002489	81002989	chr10	81107219	81107219	PPIF	0.05239086	TRUE	FALSE	TRUE		BJAB	0.00821308925668815	1	0.0148016860676208	0.0899800339323792	NA	NA	NA
chr10	81003385	81003885	chr10	81107219	81107219	PPIF	0.15519035	TRUE	FALSE	TRUE		BJAB	7.6773013224626e-24	1	0.12173064311024	0.188650056889759	NA	NA	NA
chr10	81004487	81004987	chr10	81107219	81107219	PPIF	0.0437464	TRUE	FALSE	TRUE		BJAB	0.0338081525967062	1	0.00936039232512412	0.0781324076748759	NA	NA	NA
chr10	81007111	81007970	chr10	81107219	81107219	PPIF	-0.01240785	FALSE	FALSE	TRUE		BJAB	0.870658599767101	1	-0.0441630345494447	0.0193473345494447	NA	NA	NA
chr10	81009611	81010393	chr10	81107219	81107219	PPIF	0.005769	FALSE	FALSE	TRUE		BJAB	0.705950694908373	1	-0.0176685218944572	0.0292065218944572	NA	NA	NA
chr10	81021150	81021650	chr10	81107219	81107219	PPIF	-0.02117702	FALSE	FALSE	TRUE		BJAB	0.733491103167942	1	-0.053511432766803	0.011157392766803	NA	NA	NA
chr10	81021732	81022232	chr10	81107219	81107219	PPIF	0.03094406	FALSE	FALSE	TRUE		BJAB	0.80457794644366	0.986372789991338	-0.0923037003322963	0.154191820332296	NA	NA	NA
chr10	81025830	81026739	chr10	81107219	81107219	PPIF	-0.01036779	FALSE	FALSE	TRUE		BJAB	0.877251776510214	1	-0.0339708237657249	0.0132352437657249	NA	NA	NA
chr10	81030563	81031063	chr10	81107219	81107219	PPIF	0.02281668	FALSE	FALSE	TRUE		BJAB	0.304190961718278	1	-0.00727851073197444	0.0529118707319744	NA	NA	NA
chr10	81042160	81042660	chr10	81107219	81107219	PPIF	-0.00041558	FALSE	FALSE	TRUE		BJAB	0.877251776510214	1	-0.0411199773719549	0.0402888173719549	NA	NA	NA
chr10	81045987	81046487	chr10	81107219	81107219	PPIF	-0.04260394	FALSE	FALSE	TRUE		BJAB	0.122870134323454	1	-0.0687027546036576	-0.0165051253963424	NA	NA	NA
chr10	81052175	81053101	chr10	81107219	81107219	PPIF	0.02092687	FALSE	FALSE	TRUE		BJAB	0.32009130410883	1	-0.00962709773631026	0.0514808377363103	NA	NA	NA
chr10	81055378	81055878	chr10	81107219	81107219	PPIF	0.02264889	FALSE	FALSE	TRUE		BJAB	0.426015976974147	1	-0.0157302327747919	0.0610280127747919	NA	NA	NA
chr10	81058429	81058929	chr10	81107219	81107219	PPIF	-0.01526408	FALSE	FALSE	TRUE		BJAB	0.842292388268395	1	-0.044942322101036	0.014414162101036	NA	NA	NA
chr10	81076368	81076868	chr10	81107219	81107219	PPIF	-0.09236596	TRUE	TRUE	TRUE		BJAB	3.68913996892411e-06	1	-0.123301484544495	-0.0614304354555046	NA	NA	NA
chr10	81077051	81077551	chr10	81107219	81107219	PPIF	-0.12240783	TRUE	TRUE	TRUE		BJAB	1.6658108685929e-10	1	-0.149385646754292	-0.0954300132457076	NA	NA	NA
chr10	81077572	81078072	chr10	81107219	81107219	PPIF	-0.09941186	TRUE	TRUE	TRUE		BJAB	6.06262579522503e-06	1	-0.134400868226572	-0.0644228517734281	NA	NA	NA
chr10	81088302	81088802	chr10	81107219	81107219	PPIF	-0.04531026	FALSE	FALSE	TRUE		BJAB	0.102527242102459	1	-0.0708866813805671	-0.0197338386194329	NA	NA	NA
chr10	81091335	81091835	chr10	81107219	81107219	PPIF	-0.02925909	FALSE	FALSE	TRUE		BJAB	0.451425258520847	1	-0.0608591798036185	0.00234099980361854	NA	NA	NA
chr10	81095643	81096143	chr10	81107219	81107219	PPIF	-0.03010397	FALSE	FALSE	TRUE		BJAB	0.523629953010897	1	-0.0668356680200318	0.00662772802003177	NA	NA	NA
chr10	81106969	81107501	chr10	81107219	81107219	PPIF	-0.65446126	TRUE	TRUE	FALSE	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	BJAB	9.78505342639605e-163	0.999999998141731	-0.72576622014024	-0.58315629985976	NA	NA	NA
chr10	81113479	81113979	chr10	81107219	81107219	PPIF	-0.19889322	TRUE	TRUE	FALSE	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	BJAB	4.98614994740795e-18	0.999999987122925	-0.273453721945691	-0.124332718054309	NA	NA	NA
chr10	81115851	81116351	chr10	81107219	81107219	PPIF	0.02327051	FALSE	FALSE	FALSE	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	BJAB	0.432582966747787	1	-0.0245011803544508	0.0710422003544508	NA	NA	NA
chr10	81134253	81134753	chr10	81107219	81107219	PPIF	-0.03536535	FALSE	FALSE	TRUE		BJAB	0.32009130410883	1	-0.0706019116626174	-0.000128788337382585	NA	NA	NA
chr10	81148777	81149277	chr10	81107219	81107219	PPIF	-0.03856049	FALSE	FALSE	TRUE		BJAB	0.322020833979026	1	-0.0754953391972857	-0.00162564080271427	NA	NA	NA
chr10	81150365	81150865	chr10	81107219	81107219	PPIF	-0.00866078	FALSE	FALSE	TRUE		BJAB	0.93146121564671	1	-0.0446133234764188	0.0272917634764188	NA	NA	NA
chr10	81159690	81160689	chr10	81107219	81107219	PPIF	-0.04725682	FALSE	FALSE	TRUE		BJAB	0.0750520892425186	1	-0.0774458142904973	-0.0170678257095027	NA	NA	NA
chr10	81166781	81167281	chr10	81107219	81107219	PPIF	-0.00397729	FALSE	FALSE	TRUE		BJAB	0.93146121564671	1	-0.0300223218489808	0.0220677418489808	NA	NA	NA
chr10	81179160	81179660	chr10	81107219	81107219	PPIF	0.03707022	FALSE	FALSE	TRUE		BJAB	0.325473650389479	0.999999974417889	-0.0351961401868614	0.109336580186861	NA	NA	NA
chr10	81195604	81196104	chr10	81107219	81107219	PPIF	-0.02099597	FALSE	FALSE	TRUE		BJAB	0.879801013839777	1	-0.0487598559389487	0.00676791593894872	NA	NA	NA
chr10	81204571	81205854	chr10	81107219	81107219	PPIF	0.00363523	FALSE	FALSE	TRUE		BJAB	0.702485562095157	1	-0.0157343938744245	0.0230048538744245	NA	NA	NA
chr10	81227174	81227674	chr10	81107219	81107219	PPIF	-0.00318055	FALSE	FALSE	TRUE		BJAB	0.93146121564671	1	-0.0369653610846972	0.0306042610846972	NA	NA	NA
chr10	81247246	81247746	chr10	81107219	81107219	PPIF	-0.04477193	FALSE	FALSE	TRUE		BJAB	0.148843781513388	1	-0.0762528786934876	-0.0132909813065124	NA	NA	NA
chr10	81250836	81251336	chr10	81107219	81107219	PPIF	-0.06384864	TRUE	TRUE	TRUE		BJAB	0.0120135771454361	1	-0.0931753719196537	-0.0345219080803463	NA	NA	NA
chr10	81256315	81257130	chr10	81107219	81107219	PPIF	-0.01742316	FALSE	FALSE	TRUE		BJAB	0.80457794644366	1	-0.054949240313666	0.020102920313666	NA	NA	NA
chr10	81262243	81262743	chr10	81107219	81107219	PPIF	0.03406736	FALSE	FALSE	TRUE		BJAB	0.263230158225653	1	-0.0158132528954092	0.0839479728954092	NA	NA	NA
chr10	81302411	81302911	chr10	81107219	81107219	PPIF	0.00917787	FALSE	FALSE	TRUE		BJAB	0.831951017275209	0.999999999994663	-0.0486819134219347	0.0670376534219347	NA	NA	NA
chr10	81321875	81322375	chr10	81107219	81107219	PPIF	-0.01267467	FALSE	FALSE	TRUE		BJAB	0.877251776510214	1	-0.0449287964493344	0.0195794564493344	NA	NA	NA
chr10	81362639	81363139	chr10	81107219	81107219	PPIF	0.03219126	FALSE	FALSE	TRUE		BJAB	0.304190961718278	0.999999999999957	-0.0230678437442528	0.0874503637442528	NA	NA	NA
chr10	81368445	81368945	chr10	81107219	81107219	PPIF	0.01307493	FALSE	FALSE	TRUE		BJAB	0.695451345051849	1	-0.0309051400867008	0.0570550000867008	NA	NA	NA
chr10	81370292	81370944	chr10	81107219	81107219	PPIF	-0.01746774	FALSE	FALSE	TRUE		BJAB	0.824300278613732	1	-0.0538402700573222	0.0189047900573222	NA	NA	NA
chr10	80697363	80697863	chr10	81107219	81107219	PPIF	0.01214189	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0212129973680146	0.0454967773680146	NA	NA	NA
chr10	80712776	80713276	chr10	81107219	81107219	PPIF	-0.01367762	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0473590908307118	0.0200038508307118	NA	NA	NA
chr10	80724680	80725180	chr10	81107219	81107219	PPIF	-0.03804479	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0846587504655743	0.00856917046557434	NA	NA	NA
chr10	80733239	80733739	chr10	81107219	81107219	PPIF	-0.00910158	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0454755498188012	0.0272723898188012	NA	NA	NA
chr10	80734328	80734828	chr10	81107219	81107219	PPIF	-0.01666972	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0509184283355647	0.0175789883355647	NA	NA	NA
chr10	80741069	80741569	chr10	81107219	81107219	PPIF	-0.00352267	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0262667214645895	0.0192213814645895	NA	NA	NA
chr10	80752094	80752594	chr10	81107219	81107219	PPIF	0.00100398	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0285048450101563	0.0305128050101563	NA	NA	NA
chr10	80767068	80767568	chr10	81107219	81107219	PPIF	-0.00183587	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0489807355638091	0.0453089955638091	NA	NA	NA
chr10	80782275	80782775	chr10	81107219	81107219	PPIF	-0.00231098	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0395102266986407	0.0348882666986407	NA	NA	NA
chr10	80812021	80812521	chr10	81107219	81107219	PPIF	0.00827532	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0264549542537638	0.0430055942537638	NA	NA	NA
chr10	80826955	80827503	chr10	81107219	81107219	PPIF	0.00987213	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0230085158919268	0.0427527758919268	NA	NA	NA
chr10	80828032	80828532	chr10	81107219	81107219	PPIF	-0.01199346	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0428891993987159	0.0189022793987159	NA	NA	NA
chr10	80828541	80829365	chr10	81107219	81107219	PPIF	-0.03470709	FALSE	FALSE	TRUE		Jurkat	0.223889737751981	1	-0.056274168536327	-0.013140011463673	NA	NA	NA
chr10	80843869	80844369	chr10	81107219	81107219	PPIF	0.00482926	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0313022433993997	0.0409607633993997	NA	NA	NA
chr10	80844962	80845462	chr10	81107219	81107219	PPIF	-0.00207991	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0402296353939213	0.0360698153939213	NA	NA	NA
chr10	80849848	80850348	chr10	81107219	81107219	PPIF	0.02599937	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	0.999999999945324	-0.0309872425205235	0.0829859825205235	NA	NA	NA
chr10	80853413	80854128	chr10	81107219	81107219	PPIF	0.00671539	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0213101346474471	0.0347409146474471	NA	NA	NA
chr10	80858640	80859140	chr10	81107219	81107219	PPIF	0.01258474	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	0.999999999999944	-0.0373280571478073	0.0624975371478073	NA	NA	NA
chr10	80861477	80861977	chr10	81107219	81107219	PPIF	-0.00168321	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.027756547316078	0.024390127316078	NA	NA	NA
chr10	80883152	80883652	chr10	81107219	81107219	PPIF	0.00522419	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0266685897566965	0.0371169697566965	NA	NA	NA
chr10	80884576	80885076	chr10	81107219	81107219	PPIF	-0.00648015	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0379843440619219	0.0250240440619219	NA	NA	NA
chr10	80897403	80897903	chr10	81107219	81107219	PPIF	0.00884437	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0271105029863962	0.0447992429863962	NA	NA	NA
chr10	80902689	80903189	chr10	81107219	81107219	PPIF	-0.0078954	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.048916176106094	0.033125376106094	NA	NA	NA
chr10	80909480	80909980	chr10	81107219	81107219	PPIF	-0.00627473	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0343364057871944	0.0217869457871944	NA	NA	NA
chr10	80938359	80938859	chr10	81107219	81107219	PPIF	0.00591437	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0290750154121572	0.0409037554121572	NA	NA	NA
chr10	80955096	80955596	chr10	81107219	81107219	PPIF	0.01436783	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0140548146609111	0.0427904746609111	NA	NA	NA
chr10	80956540	80957040	chr10	81107219	81107219	PPIF	0.02211551	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.00616445895113428	0.0503954789511343	NA	NA	NA
chr10	80962238	80962738	chr10	81107219	81107219	PPIF	0.02274334	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0061466347525537	0.0516333147525537	NA	NA	NA
chr10	80965765	80966265	chr10	81107219	81107219	PPIF	-0.01053294	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0425694810565252	0.0215036010565252	NA	NA	NA
chr10	80988563	80989063	chr10	81107219	81107219	PPIF	-0.00983057	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0458994529994148	0.0262383129994148	NA	NA	NA
chr10	80990357	80990857	chr10	81107219	81107219	PPIF	-0.0134883	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0385663025053297	0.0115897025053297	NA	NA	NA
chr10	81002511	81003011	chr10	81107219	81107219	PPIF	-0.01609076	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0505142008043627	0.0183326808043627	NA	NA	NA
chr10	81003414	81003914	chr10	81107219	81107219	PPIF	-0.01604543	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0414319832054704	0.00934112320547037	NA	NA	NA
chr10	81004520	81005020	chr10	81107219	81107219	PPIF	-0.01165725	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0439881690118887	0.0206736690118887	NA	NA	NA
chr10	81009671	81010171	chr10	81107219	81107219	PPIF	0.00134458	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0296268949015564	0.0323160549015564	NA	NA	NA
chr10	81030551	81031051	chr10	81107219	81107219	PPIF	0.00505377	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0265423836771429	0.0366499236771429	NA	NA	NA
chr10	81034597	81035097	chr10	81107219	81107219	PPIF	-0.01105485	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0415620942611373	0.0194523942611372	NA	NA	NA
chr10	81045083	81045583	chr10	81107219	81107219	PPIF	0.00327574	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.024293523964593	0.030845003964593	NA	NA	NA
chr10	81046008	81046508	chr10	81107219	81107219	PPIF	-0.00044759	FALSE	FALSE	TRUE		Jurkat	0.987004446699917	1	-0.0250355929160614	0.0241404129160614	NA	NA	NA
chr10	81052961	81053461	chr10	81107219	81107219	PPIF	0.01647521	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0124052065243794	0.0453556265243794	NA	NA	NA
chr10	81058552	81059052	chr10	81107219	81107219	PPIF	0.01668442	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0271635708976408	0.0605324108976408	NA	NA	NA
chr10	81076407	81076907	chr10	81107219	81107219	PPIF	-0.04553431	FALSE	FALSE	TRUE		Jurkat	0.223889737751981	1	-0.0799634980884045	-0.0111051219115955	NA	NA	NA
chr10	81077429	81077929	chr10	81107219	81107219	PPIF	-0.01695558	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0587747465865006	0.0248635865865006	NA	NA	NA
chr10	81082870	81083370	chr10	81107219	81107219	PPIF	-0.09865696	TRUE	TRUE	TRUE		Jurkat	5.09332135625074e-06	1	-0.130079994565876	-0.0672339254341242	NA	NA	NA
chr10	81095714	81096214	chr10	81107219	81107219	PPIF	0.00429105	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.036734420362364	0.045316520362364	NA	NA	NA
chr10	81106969	81107519	chr10	81107219	81107219	PPIF	-0.72350794	TRUE	TRUE	FALSE	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	Jurkat	6.70402007566418e-178	0.999999995187875	-0.795385882060749	-0.651629997939251	NA	NA	NA
chr10	81113845	81114345	chr10	81107219	81107219	PPIF	-0.09840808	TRUE	TRUE	FALSE	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	Jurkat	0.000135227465843803	0.999999999999971	-0.152681276020828	-0.044134883979172	NA	NA	NA
chr10	81133747	81134247	chr10	81107219	81107219	PPIF	-0.01464351	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	0.999460704589435	-0.111791666597848	0.0825046465978476	NA	NA	NA
chr10	81148068	81148568	chr10	81107219	81107219	PPIF	0.03449245	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	0.999999999936534	-0.0242800774649506	0.0932649774649506	NA	NA	NA
chr10	81150376	81150876	chr10	81107219	81107219	PPIF	0.01994698	FALSE	FALSE	TRUE		Jurkat	0.962326717494333	1	-0.0144794205155173	0.0543733805155173	NA	NA	NA
